o,d,cargo_type,share,base_cost,base_modes,base_road,base_rail,base_water,base_sea,same_found,same_cost,same_switch,same_pen,same_road,same_rail,same_water,same_sea,same_modes,free_found,free_cost,free_switch,free_pen,free_road,free_rail,free_water,free_sea,free_modes,chosen,rel,pen,delivered_score,outcome
6142,1153,dry_bulk,0.2,43.63509404839566,maritime+multimodal+waterways+multimodal+roads,131.8372137865686,0.0,775.9434260153126,3855.776445899726,True,47.170143263615444,False,0.05,503.06851556605653,0.0,0.0,3269.64156925428,maritime+multimodal+roads,True,45.72579456421544,True,1000.0,78.20142577335382,504.9524381237789,0.0,3269.64156925428,maritime+multimodal+railways+multimodal+roads,same,0.08101390159258193,0.05,0.026202780318516385,delivers_same
6142,1469,dry_bulk,0.2,33.135032017957734,maritime+multimodal+waterways+multimodal+roads,0.7027253406243322,0.0,549.982168602546,3855.776445899726,True,52.13193473489608,True,1000.0,89.03553084987728,0.0,464.7085079483601,3855.776445899726,maritime+multimodal+waterways+multimodal+roads+multimodal+waterways+multimodal+roads,True,39.129668809933506,True,1000.0,119.27971973663345,0.0,404.4582705505366,3855.776445899726,maritime+multimodal+waterways+multimodal+roads,free,0.18091537647306155,1000.0,200.03618307529462,gives_up
6142,612,dry_bulk,0.2,33.022124789141394,maritime+multimodal+waterways+multimodal,0.0,0.0,543.2654889226887,3855.776445899726,False,,,,,,,,,True,39.8150273511983,True,1000.0,0.0,238.43653552082284,264.47582399056853,3855.776445899726,maritime+multimodal+waterways+multimodal+railways+multimodal,free,0.20570761589183406,1000.0,200.04114152317837,gives_up
6142,611,dry_bulk,0.2,33.71199979603696,maritime+multimodal+waterways+multimodal+roads,13.439123510952633,0.0,543.2654889226887,3855.776445899726,True,52.708902512975314,True,1000.0,101.77192902020559,0.0,457.99182826850284,3855.776445899726,maritime+multimodal+waterways+multimodal+roads+multimodal+waterways+multimodal+roads,True,39.365331347345524,True,1000.0,123.87054838751689,0.0,404.4582705505366,3855.776445899726,maritime+multimodal+waterways+multimodal+roads,free,0.16769493312506323,1000.0,200.03353898662502,gives_up
6142,1449,dry_bulk,0.2,32.9639233531538,maritime+multimodal+waterways+multimodal+roads,6.972714920667505,0.0,523.8625608077768,3855.776445899726,True,51.960826070092146,True,1000.0,95.30552042992045,0.0,438.5889001535909,3855.776445899726,maritime+multimodal+waterways+multimodal+roads+multimodal+waterways+multimodal+roads,True,38.450363061869616,True,1000.0,106.04649087824593,0.0,404.4582705505366,3855.776445899726,maritime+multimodal+waterways+multimodal+roads,free,0.16643770372651656,1000.0,200.0332875407453,gives_up
6142,1617,dry_bulk,0.2,32.85464677880196,maritime+multimodal+waterways+multimodal+roads,2.3338410525331055,0.0,530.2663378605207,3855.776445899726,True,51.85154949574031,True,1000.0,90.66664656178605,0.0,444.99267720633475,3855.776445899726,maritime+multimodal+waterways+multimodal+roads+multimodal+waterways+multimodal+roads,True,38.529125220263865,True,1000.0,107.58081863917293,0.0,404.4582705505366,3855.776445899726,maritime+multimodal+waterways+multimodal+roads,free,0.17271463850048518,1000.0,200.0345429277001,gives_up
6142,780,dry_bulk,0.2,32.575173419675636,maritime+multimodal+waterways+multimodal,0.0,0.0,520.2985667547433,3855.776445899726,False,,,,,,,,,True,37.95718062672503,True,1000.0,96.43904084296184,0.0,404.4582705505366,3855.776445899726,maritime+multimodal+waterways+multimodal+roads,free,0.16521806768950675,1000.0,200.0330436135379,gives_up
6142,601,dry_bulk,0.2,34.2833639826073,maritime+multimodal+waterways+multimodal+roads,17.375661593886708,0.0,568.0931628214715,3855.776445899726,True,53.53050145937766,True,1000.0,100.64954345488289,0.0,513.580312593838,3855.776445899726,maritime+multimodal+waterways+multimodal+roads+multimodal+waterways+multimodal+roads,True,40.48215099480533,True,1000.0,145.62677528608458,0.0,404.4582705505366,3855.776445899726,maritime+multimodal+waterways+multimodal+roads,free,0.18081034916360061,1000.0,200.03616206983273,gives_up
6142,889,dry_bulk,0.2,32.252250772941665,maritime+multimodal+waterways+multimodal,0.0,0.0,499.79032795070486,3855.776445899726,False,,,,,,,,,True,37.88294619430467,True,1000.0,101.73763948147663,0.0,392.02141946212976,3855.776445899726,maritime+multimodal+waterways+multimodal+roads,free,0.17458302246883606,1000.0,200.0349166044938,gives_up
6142,197,dry_bulk,0.2,35.392867728273714,maritime+multimodal+waterways+multimodal+roads,51.77970370458033,0.0,530.2663378605207,3855.776445899726,True,54.389770445212065,True,1000.0,140.11250921383328,0.0,444.99267720633475,3855.776445899726,maritime+multimodal+waterways+multimodal+roads+multimodal+waterways+multimodal+roads,True,38.28203032301043,True,1000.0,188.8744244118704,0.0,280.01115376626973,3855.776445899726,maritime+multimodal+waterways+multimodal+roads,free,0.08163120934189516,1000.0,200.0163262418684,gives_up
6142,862,dry_bulk,0.2,37.452619607642845,maritime+multimodal+waterways+multimodal+roads,91.90474031566728,0.0,530.2663378605207,3855.776445899726,True,56.449522324581196,True,1000.0,180.23754582492023,0.0,444.99267720633475,3855.776445899726,maritime+multimodal+waterways+multimodal+roads+multimodal+waterways+multimodal+roads,True,40.34178220237956,True,1000.0,228.99946102295735,0.0,280.01115376626973,3855.776445899726,maritime+multimodal+waterways+multimodal+roads,free,0.0771418027631674,1000.0,200.01542836055265,gives_up
6142,1540,dry_bulk,0.2,39.61287519847393,maritime+multimodal+waterways+multimodal+roads,133.98764143575337,0.0,530.2663378605207,3855.776445899726,True,40.14933227328031,False,0.0,225.25043643011475,0.0,280.01115376626973,3855.776445899726,maritime+multimodal+waterways+multimodal+roads,True,40.14933227328031,False,0.0,225.25043643011475,0.0,280.01115376626973,3855.776445899726,maritime+multimodal+waterways+multimodal+roads,same,0.013542492740517886,0.0,0.0027084985481035774,delivers_same
6142,1433,dry_bulk,0.2,36.47118117037695,maritime+multimodal+waterways+multimodal+roads,51.596488346624774,0.0,593.638367689218,3855.776445899726,True,55.55214864773424,True,1000.0,136.70148352789926,0.0,523.2829284703415,3855.776445899726,maritime+multimodal+waterways+multimodal+roads+multimodal+waterways+multimodal+roads,True,42.78909648634598,True,1000.0,2.2992221798506205,325.41929726173765,264.47582399056853,3855.776445899726,maritime+multimodal+waterways+multimodal+railways+multimodal+roads,free,0.17323034552828354,1000.0,200.03464606910566,gives_up
6142,1729,dry_bulk,0.2,35.94526034011049,maritime+multimodal+waterways+multimodal+roads,70.0171579190455,0.0,505.4691755901738,3855.776445899726,True,42.40657921857118,False,0.0,93.42761554503753,0.0,671.0390853756073,3855.776445899726,maritime+multimodal+waterways+multimodal+roads,True,40.186754022578924,True,1000.0,270.8439538290562,0.0,146.55284653789425,3833.4742636248043,maritime+multimodal+waterways+multimodal+roads,same,0.17975440481789073,0.0,0.035950880963578145,delivers_same
6142,1447,dry_bulk,0.2,32.35104623359948,maritime+multimodal+waterways+multimodal,0.0,0.0,505.4691755901738,3855.776445899726,False,,,,,,,,,True,38.3624394471863,True,1000.0,111.07841713501472,0.0,392.02141946212976,3855.776445899726,maritime+multimodal+waterways+multimodal+roads,free,0.18581758284353223,1000.0,200.03716351656874,gives_up
6142,1448,dry_bulk,0.2,32.40103074251043,maritime+multimodal+waterways+multimodal,0.0,0.0,510.1621261248307,3855.776445899726,False,,,,,,,,,True,38.584520204767145,True,1000.0,115.404665659317,0.0,392.02141946212976,3855.776445899726,maritime+multimodal+waterways+multimodal+roads,free,0.19084236891710749,1000.0,200.03816847378343,gives_up
6142,740,dry_bulk,0.2,39.371615713563955,maritime+multimodal+waterways+multimodal+roads,129.28778134010452,0.0,530.2663378605207,3855.776445899726,True,40.39059175819028,False,0.0,229.9502965257636,0.0,280.01115376626973,3855.776445899726,maritime+multimodal+waterways+multimodal+roads,True,40.39059175819028,False,0.0,229.9502965257636,0.0,280.01115376626973,3855.776445899726,maritime+multimodal+waterways+multimodal+roads,same,0.025880981162662353,0.0,0.005176196232532471,delivers_same
6142,283,dry_bulk,0.2,33.822561435250215,maritime+multimodal+waterways+multimodal,0.0,0.0,593.638367689218,3855.776445899726,False,,,,,,,,,True,41.067534878592106,True,1000.0,163.7750813831799,0.0,392.02141946212976,3855.776445899726,maritime+multimodal+waterways+multimodal+roads,free,0.2142053450686059,1000.0,200.04284106901375,gives_up
