seller_id,buyer_id,o,d,cargo_type,outcome,chosen,rel,base_road,line_haul
AFR,2223,6142,285,dry_bulk,gives_up,free,0.2091089741710488,16.05814531736965,maritime+waterways
AFR,2226,6142,930,dry_bulk,gives_up,free,0.1855230441568254,23.59886555092788,maritime+waterways
AFR,2227,6142,2067,dry_bulk,gives_up,free,0.17837637418169328,39.44127812963945,maritime+waterways
AFR,2229,6142,360,dry_bulk,gives_up,free,0.0905231367170114,2.747899980959438,maritime+waterways
AFR,2230,6142,710,dry_bulk,gives_up,free,0.18362899309167902,18.462776185723687,maritime+waterways
AFR,2231,6142,710,dry_bulk,gives_up,free,0.18362899309167902,18.462776185723687,maritime+waterways
AFR,2236,6142,2302,dry_bulk,gives_up,free,0.05828552673765253,8.544993835518667,maritime+waterways
AFR,2237,6142,2335,dry_bulk,gives_up,free,0.05492728963127469,53.962181385988394,maritime+waterways
AFR,2238,6142,671,dry_bulk,gives_up,free,0.22208762443339114,0.0,maritime+waterways
AFR,2239,6142,52,dry_bulk,gives_up,free,0.2093944138472157,15.633182925615356,maritime+waterways
AFR,2240,6142,52,dry_bulk,gives_up,free,0.2093944138472157,15.633182925615356,maritime+waterways
AFR,2242,6142,672,dry_bulk,gives_up,free,0.15177573166139657,62.967290765500785,maritime+waterways
AFR,2243,6142,672,dry_bulk,gives_up,free,0.15177573166139657,62.967290765500785,maritime+waterways
AFR,2247,6142,624,dry_bulk,delivers_same,same,0.41885777676625735,105.25118614014254,maritime+waterways
AFR,2253,6142,1286,dry_bulk,delivers_same,same,0.4513309463751105,187.22316360694916,maritime+waterways
AFR,2255,6142,624,dry_bulk,delivers_same,same,0.41885777676625735,105.25118614014254,maritime+waterways
AFR,2257,6142,624,dry_bulk,delivers_same,same,0.41885777676625735,105.25118614014254,maritime+waterways
AFR,2258,6142,1286,dry_bulk,delivers_same,same,0.4513309463751105,187.22316360694916,maritime+waterways
AFR,2259,6142,1154,dry_bulk,delivers_same,same,0.43913712966115814,198.8748319059288,maritime+waterways
AFR,2263,6142,624,dry_bulk,delivers_same,same,0.41885777676625735,105.25118614014254,maritime+waterways
AFR,2264,6142,624,dry_bulk,delivers_same,same,0.41885777676625735,105.25118614014254,maritime+waterways
AFR,2266,6142,1154,dry_bulk,delivers_same,same,0.43913712966115814,198.8748319059288,maritime+waterways
AFR,2268,6142,1154,dry_bulk,delivers_same,same,0.43913712966115814,198.8748319059288,maritime+waterways
AFR,2269,6142,460,dry_bulk,gives_up,free,0.15007697198785586,2.4222279732939214,maritime+waterways
AFR,2270,6142,461,dry_bulk,gives_up,free,0.14045775488501966,0.0,maritime+waterways
AFR,2271,6142,461,dry_bulk,gives_up,free,0.14045775488501966,0.0,maritime+waterways
AFR,2273,6142,2022,dry_bulk,gives_up,free,0.15052078597994356,0.0,maritime+waterways
AFR,2274,6142,460,dry_bulk,gives_up,free,0.15007697198785586,2.4222279732939214,maritime+waterways
AFR,2277,6142,461,dry_bulk,gives_up,free,0.14045775488501966,0.0,maritime+waterways
AFR,2278,6142,461,dry_bulk,gives_up,free,0.14045775488501966,0.0,maritime+waterways
AFR,2279,6142,461,dry_bulk,gives_up,free,0.14045775488501966,0.0,maritime+waterways
AFR,2281,6142,445,dry_bulk,gives_up,free,0.07275074514973867,92.88539843237076,maritime+waterways
AFR,2282,6142,461,dry_bulk,gives_up,free,0.14045775488501966,0.0,maritime+waterways
AFR,2283,6142,1532,dry_bulk,gives_up,free,0.13492285518983205,15.51251440858761,maritime+waterways
AFR,2284,6142,445,dry_bulk,gives_up,free,0.07275074514973867,92.88539843237076,maritime+waterways
AFR,2285,6142,460,dry_bulk,gives_up,free,0.15007697198785586,2.4222279732939214,maritime+waterways
AFR,2286,6142,445,dry_bulk,gives_up,free,0.07275074514973867,92.88539843237076,maritime+waterways
AFR,2291,6142,501,dry_bulk,gives_up,free,0.13261824829302338,29.32664601191391,maritime+waterways
AFR,2294,6142,501,dry_bulk,gives_up,free,0.13261824829302338,29.32664601191391,maritime+waterways
AFR,2301,6142,501,dry_bulk,gives_up,free,0.13261824829302338,29.32664601191391,maritime+waterways
AFR,2302,6142,1269,dry_bulk,gives_up,free,0.2286847859088259,85.28259871900035,maritime+waterways
AFR,2303,6142,501,dry_bulk,gives_up,free,0.13261824829302338,29.32664601191391,maritime+waterways
AFR,2304,6142,501,dry_bulk,gives_up,free,0.13261824829302338,29.32664601191391,maritime+waterways
AFR,2305,6142,1532,dry_bulk,gives_up,free,0.13492285518983205,15.51251440858761,maritime+waterways
AFR,2306,6142,1269,dry_bulk,gives_up,free,0.2286847859088259,85.28259871900035,maritime+waterways
AFR,2307,6142,1270,dry_bulk,gives_up,free,0.13760817751156962,0.0,maritime+waterways
AFR,2308,6142,1270,dry_bulk,gives_up,free,0.13760817751156962,0.0,maritime+waterways
AFR,2310,6142,1306,dry_bulk,gives_up,free,0.19656981639960036,0.0,maritime+waterways
AFR,2311,6142,741,dry_bulk,gives_up,free,0.17069150017415646,77.61936980158896,maritime+waterways
AFR,2312,6142,841,dry_bulk,gives_up,free,0.16905998207427997,85.0020292522239,maritime+waterways
AFR,2313,6142,841,dry_bulk,gives_up,free,0.16905998207427997,85.0020292522239,maritime+waterways
AFR,2314,6142,500,dry_bulk,gives_up,free,0.19639102175872591,48.173009512997936,maritime+waterways
AFR,2315,6142,1307,dry_bulk,gives_up,free,0.21015448601040188,0.0,maritime+waterways
AFR,2316,6142,1109,dry_bulk,gives_up,free,0.20298193675904175,24.289232740958152,maritime+waterways
AFR,2317,6142,841,dry_bulk,gives_up,free,0.16905998207427997,85.0020292522239,maritime+waterways
AFR,2318,6142,1109,dry_bulk,gives_up,free,0.20298193675904175,24.289232740958152,maritime+waterways
AFR,2319,6142,1286,dry_bulk,delivers_same,same,0.4513309463751105,187.22316360694916,maritime+waterways
AFR,2321,6142,1286,dry_bulk,delivers_same,same,0.4513309463751105,187.22316360694916,maritime+waterways
AFR,2322,6142,1153,dry_bulk,gives_up,free,0.04791328084456481,131.8372137865686,maritime+waterways
AFR,2323,6142,673,dry_bulk,gives_up,free,0.1496044645762109,74.30462955338919,maritime+waterways
AFR,2324,6142,673,dry_bulk,gives_up,free,0.1496044645762109,74.30462955338919,maritime+waterways
AFR,2325,6142,673,dry_bulk,gives_up,free,0.1496044645762109,74.30462955338919,maritime+waterways
AFR,2327,6142,1153,dry_bulk,gives_up,free,0.04791328084456481,131.8372137865686,maritime+waterways
AFR,2328,6142,1153,dry_bulk,gives_up,free,0.04791328084456481,131.8372137865686,maritime+waterways
AFR,2329,6142,1269,dry_bulk,gives_up,free,0.2286847859088259,85.28259871900035,maritime+waterways
AFR,2351,6142,1469,dry_bulk,gives_up,free,0.18091537647306155,0.7027253406243322,maritime+waterways
AFR,2354,6142,612,dry_bulk,gives_up,free,0.20570761589183406,0.0,maritime+waterways
AFR,2355,6142,611,dry_bulk,gives_up,free,0.16769493312506323,13.439123510952633,maritime+waterways
AFR,2356,6142,1449,dry_bulk,gives_up,free,0.16643770372651656,6.972714920667505,maritime+waterways
AFR,2357,6142,1617,dry_bulk,gives_up,free,0.17271463850048518,2.3338410525331055,maritime+waterways
AFR,2358,6142,1306,dry_bulk,gives_up,free,0.19656981639960036,0.0,maritime+waterways
AFR,2359,6142,780,dry_bulk,gives_up,free,0.16521806768950675,0.0,maritime+waterways
AFR,2360,6142,601,dry_bulk,gives_up,free,0.18081034916360061,17.375661593886708,maritime+waterways
AFR,2362,6142,889,dry_bulk,gives_up,free,0.17458302246883606,0.0,maritime+waterways
AFR,2363,6142,197,dry_bulk,gives_up,free,0.08163120934189516,51.77970370458033,maritime+waterways
AFR,2364,6142,197,dry_bulk,gives_up,free,0.08163120934189516,51.77970370458033,maritime+waterways
AFR,2365,6142,197,dry_bulk,gives_up,free,0.08163120934189516,51.77970370458033,maritime+waterways
AFR,2366,6142,889,dry_bulk,gives_up,free,0.17458302246883606,0.0,maritime+waterways
AFR,2367,6142,862,dry_bulk,gives_up,free,0.0771418027631674,91.90474031566728,maritime+waterways
AFR,2368,6142,862,dry_bulk,gives_up,free,0.0771418027631674,91.90474031566728,maritime+waterways
AFR,2370,6142,1540,dry_bulk,gives_up,free,0.013542492740517886,133.98764143575337,maritime+waterways
AFR,2371,6142,1540,dry_bulk,gives_up,free,0.013542492740517886,133.98764143575337,maritime+waterways
AFR,2387,6142,928,dry_bulk,gives_up,free,0.25910541895798556,7.368734645267233,maritime+waterways
AFR,2388,6142,1433,dry_bulk,gives_up,free,0.17323034552828354,51.596488346624774,maritime+waterways
AFR,2389,6142,710,dry_bulk,gives_up,free,0.18362899309167902,18.462776185723687,maritime+waterways
AFR,2392,6142,461,dry_bulk,gives_up,free,0.14045775488501966,0.0,maritime+waterways
AFR,2393,6142,445,dry_bulk,gives_up,free,0.07275074514973867,92.88539843237076,maritime+waterways
AFR,2395,6142,1270,dry_bulk,gives_up,free,0.13760817751156962,0.0,maritime+waterways
AFR,2396,6142,741,dry_bulk,gives_up,free,0.17069150017415646,77.61936980158896,maritime+waterways
AFR,2397,6142,1153,dry_bulk,gives_up,free,0.04791328084456481,131.8372137865686,maritime+waterways
AFR,2402,6142,1469,dry_bulk,gives_up,free,0.18091537647306155,0.7027253406243322,maritime+waterways
AFR,2403,6142,197,dry_bulk,gives_up,free,0.08163120934189516,51.77970370458033,maritime+waterways
AFR,2417,6142,1729,dry_bulk,delivers_same,same,0.17975440481789073,70.0171579190455,maritime+waterways
AFR,2517,6142,928,dry_bulk,gives_up,free,0.25910541895798556,7.368734645267233,maritime+waterways
AFR,2518,6142,1433,dry_bulk,gives_up,free,0.17323034552828354,51.596488346624774,maritime+waterways
AFR,2519,6142,710,dry_bulk,gives_up,free,0.18362899309167902,18.462776185723687,maritime+waterways
AFR,2522,6142,461,dry_bulk,gives_up,free,0.14045775488501966,0.0,maritime+waterways
AFR,2523,6142,445,dry_bulk,gives_up,free,0.07275074514973867,92.88539843237076,maritime+waterways
AFR,2525,6142,1270,dry_bulk,gives_up,free,0.13760817751156962,0.0,maritime+waterways
AFR,2526,6142,741,dry_bulk,gives_up,free,0.17069150017415646,77.61936980158896,maritime+waterways
AFR,2527,6142,1153,dry_bulk,gives_up,free,0.04791328084456481,131.8372137865686,maritime+waterways
AFR,2532,6142,1469,dry_bulk,gives_up,free,0.18091537647306155,0.7027253406243322,maritime+waterways
AFR,2533,6142,197,dry_bulk,gives_up,free,0.08163120934189516,51.77970370458033,maritime+waterways
AFR,2547,6142,1729,dry_bulk,delivers_same,same,0.17975440481789073,70.0171579190455,maritime+waterways
AFR,2593,6142,928,dry_bulk,gives_up,free,0.25910541895798556,7.368734645267233,maritime+waterways
AFR,2594,6142,1433,dry_bulk,gives_up,free,0.17323034552828354,51.596488346624774,maritime+waterways
AFR,2595,6142,710,dry_bulk,gives_up,free,0.18362899309167902,18.462776185723687,maritime+waterways
AFR,2598,6142,461,dry_bulk,gives_up,free,0.14045775488501966,0.0,maritime+waterways
AFR,2599,6142,445,dry_bulk,gives_up,free,0.07275074514973867,92.88539843237076,maritime+waterways
AFR,2601,6142,1270,dry_bulk,gives_up,free,0.13760817751156962,0.0,maritime+waterways
AFR,2602,6142,741,dry_bulk,gives_up,free,0.17069150017415646,77.61936980158896,maritime+waterways
AFR,2603,6142,1153,dry_bulk,gives_up,free,0.04791328084456481,131.8372137865686,maritime+waterways
AFR,2608,6142,1469,dry_bulk,gives_up,free,0.18091537647306155,0.7027253406243322,maritime+waterways
AFR,2609,6142,197,dry_bulk,gives_up,free,0.08163120934189516,51.77970370458033,maritime+waterways
AFR,2623,6142,1729,dry_bulk,delivers_same,same,0.17975440481789073,70.0171579190455,maritime+waterways
AFR,2720,6142,2038,dry_bulk,gives_up,free,0.17379276749751482,49.29726616677415,maritime+waterways
AFR,2724,6142,624,dry_bulk,delivers_same,same,0.41885777676625735,105.25118614014254,maritime+waterways
AFR,2726,6142,624,dry_bulk,delivers_same,same,0.41885777676625735,105.25118614014254,maritime+waterways
AFR,2728,6142,624,dry_bulk,delivers_same,same,0.41885777676625735,105.25118614014254,maritime+waterways
AFR,2735,6142,1272,dry_bulk,gives_up,free,0.1733494215317981,9.117745372228498,maritime+waterways
AFR,2738,6142,1272,dry_bulk,gives_up,free,0.1733494215317981,9.117745372228498,maritime+waterways
AFR,2742,6142,1272,dry_bulk,gives_up,free,0.1733494215317981,9.117745372228498,maritime+waterways
AFR,2745,6142,624,dry_bulk,delivers_same,same,0.41885777676625735,105.25118614014254,maritime+waterways
AFR,2826,6142,1552,dry_bulk,gives_up,free,0.12632383130872826,25.670068688816244,maritime+waterways
AFR,2828,6142,1447,dry_bulk,gives_up,free,0.18581758284353223,0.0,maritime+waterways
AFR,2833,6142,1433,dry_bulk,gives_up,free,0.17323034552828354,51.596488346624774,maritime+waterways
AFR,2836,6142,1153,dry_bulk,gives_up,free,0.04791328084456481,131.8372137865686,maritime+waterways
AFR,2837,6142,2022,dry_bulk,gives_up,free,0.15052078597994356,0.0,maritime+waterways
AFR,2840,6142,285,dry_bulk,gives_up,free,0.2091089741710488,16.05814531736965,maritime+waterways
AFR,2842,6142,672,dry_bulk,gives_up,free,0.15177573166139657,62.967290765500785,maritime+waterways
AFR,2843,6142,1307,dry_bulk,gives_up,free,0.21015448601040188,0.0,maritime+waterways
AFR,2846,6142,1448,dry_bulk,gives_up,free,0.19084236891710749,0.0,maritime+waterways
AFR,2855,6142,1269,dry_bulk,gives_up,free,0.2286847859088259,85.28259871900035,maritime+waterways
AFR,2856,6142,1322,dry_bulk,gives_up,free,0.2618855882123323,0.0,maritime+waterways
AFR,2861,6142,672,dry_bulk,gives_up,free,0.15177573166139657,62.967290765500785,maritime+waterways
AFR,2862,6142,673,dry_bulk,gives_up,free,0.1496044645762109,74.30462955338919,maritime+waterways
AFR,2863,6142,1109,dry_bulk,gives_up,free,0.20298193675904175,24.289232740958152,maritime+waterways
AFR,2864,6142,1532,dry_bulk,gives_up,free,0.13492285518983205,15.51251440858761,maritime+waterways
AFR,2865,6142,1270,dry_bulk,gives_up,free,0.13760817751156962,0.0,maritime+waterways
AFR,2869,6142,740,dry_bulk,gives_up,free,0.025880981162662353,129.28778134010452,maritime+waterways
AFR,2872,6142,283,dry_bulk,gives_up,free,0.2142053450686059,0.0,maritime+waterways
AFR,2873,6142,282,dry_bulk,gives_up,free,0.1958761768969146,0.0,maritime+waterways
AFR,2885,6142,970,dry_bulk,gives_up,free,0.1885144563741743,0.0,maritime+waterways
AFR,2886,6142,1286,dry_bulk,delivers_same,same,0.4513309463751105,187.22316360694916,maritime+waterways
AFR,2899,6142,928,dry_bulk,gives_up,free,0.25910541895798556,7.368734645267233,maritime+waterways
AFR,2900,6142,1433,dry_bulk,gives_up,free,0.17323034552828354,51.596488346624774,maritime+waterways
AFR,2901,6142,710,dry_bulk,gives_up,free,0.18362899309167902,18.462776185723687,maritime+waterways
AFR,2904,6142,461,dry_bulk,gives_up,free,0.14045775488501966,0.0,maritime+waterways
AFR,2905,6142,445,dry_bulk,gives_up,free,0.07275074514973867,92.88539843237076,maritime+waterways
AFR,2907,6142,1270,dry_bulk,gives_up,free,0.13760817751156962,0.0,maritime+waterways
AFR,2908,6142,741,dry_bulk,gives_up,free,0.17069150017415646,77.61936980158896,maritime+waterways
AFR,2909,6142,1153,dry_bulk,gives_up,free,0.04791328084456481,131.8372137865686,maritime+waterways
AFR,2914,6142,1469,dry_bulk,gives_up,free,0.18091537647306155,0.7027253406243322,maritime+waterways
AFR,2915,6142,197,dry_bulk,gives_up,free,0.08163120934189516,51.77970370458033,maritime+waterways
AFR,2929,6142,1729,dry_bulk,delivers_same,same,0.17975440481789073,70.0171579190455,maritime+waterways
AFR,2975,6142,928,dry_bulk,gives_up,free,0.25910541895798556,7.368734645267233,maritime+waterways
AFR,2976,6142,1433,dry_bulk,gives_up,free,0.17323034552828354,51.596488346624774,maritime+waterways
AFR,2977,6142,710,dry_bulk,gives_up,free,0.18362899309167902,18.462776185723687,maritime+waterways
AFR,2980,6142,461,dry_bulk,gives_up,free,0.14045775488501966,0.0,maritime+waterways
AFR,2981,6142,445,dry_bulk,gives_up,free,0.07275074514973867,92.88539843237076,maritime+waterways
AFR,2983,6142,1270,dry_bulk,gives_up,free,0.13760817751156962,0.0,maritime+waterways
AFR,2984,6142,741,dry_bulk,gives_up,free,0.17069150017415646,77.61936980158896,maritime+waterways
AFR,2985,6142,1153,dry_bulk,gives_up,free,0.04791328084456481,131.8372137865686,maritime+waterways
AFR,2990,6142,1469,dry_bulk,gives_up,free,0.18091537647306155,0.7027253406243322,maritime+waterways
AFR,2991,6142,197,dry_bulk,gives_up,free,0.08163120934189516,51.77970370458033,maritime+waterways
AFR,3005,6142,1729,dry_bulk,delivers_same,same,0.17975440481789073,70.0171579190455,maritime+waterways
AFR,3203,6142,928,dry_bulk,gives_up,free,0.25910541895798556,7.368734645267233,maritime+waterways
AFR,3204,6142,1433,dry_bulk,gives_up,free,0.17323034552828354,51.596488346624774,maritime+waterways
AFR,3205,6142,710,dry_bulk,gives_up,free,0.18362899309167902,18.462776185723687,maritime+waterways
AFR,3208,6142,461,dry_bulk,gives_up,free,0.14045775488501966,0.0,maritime+waterways
AFR,3209,6142,445,dry_bulk,gives_up,free,0.07275074514973867,92.88539843237076,maritime+waterways
AFR,3211,6142,1270,dry_bulk,gives_up,free,0.13760817751156962,0.0,maritime+waterways
AFR,3212,6142,741,dry_bulk,gives_up,free,0.17069150017415646,77.61936980158896,maritime+waterways
AFR,3213,6142,1153,dry_bulk,gives_up,free,0.04791328084456481,131.8372137865686,maritime+waterways
AFR,3218,6142,1469,dry_bulk,gives_up,free,0.18091537647306155,0.7027253406243322,maritime+waterways
AFR,3219,6142,197,dry_bulk,gives_up,free,0.08163120934189516,51.77970370458033,maritime+waterways
AFR,3233,6142,1729,dry_bulk,delivers_same,same,0.17975440481789073,70.0171579190455,maritime+waterways
AFR,3279,6142,928,dry_bulk,gives_up,free,0.25910541895798556,7.368734645267233,maritime+waterways
AFR,3280,6142,1433,dry_bulk,gives_up,free,0.17323034552828354,51.596488346624774,maritime+waterways
AFR,3281,6142,710,dry_bulk,gives_up,free,0.18362899309167902,18.462776185723687,maritime+waterways
AFR,3284,6142,461,dry_bulk,gives_up,free,0.14045775488501966,0.0,maritime+waterways
AFR,3285,6142,445,dry_bulk,gives_up,free,0.07275074514973867,92.88539843237076,maritime+waterways
AFR,3287,6142,1270,dry_bulk,gives_up,free,0.13760817751156962,0.0,maritime+waterways
AFR,3288,6142,741,dry_bulk,gives_up,free,0.17069150017415646,77.61936980158896,maritime+waterways
AFR,3289,6142,1153,dry_bulk,gives_up,free,0.04791328084456481,131.8372137865686,maritime+waterways
AFR,3294,6142,1469,dry_bulk,gives_up,free,0.18091537647306155,0.7027253406243322,maritime+waterways
AFR,3295,6142,197,dry_bulk,gives_up,free,0.08163120934189516,51.77970370458033,maritime+waterways
AFR,3309,6142,1729,dry_bulk,delivers_same,same,0.17975440481789073,70.0171579190455,maritime+waterways
AFR,3355,6142,928,liquid_bulk,gives_up,free,0.28829501452542394,7.368734645267233,maritime+waterways
AFR,3356,6142,1433,liquid_bulk,gives_up,free,0.21796838598375934,2.2992221798506205,maritime+waterways
AFR,3357,6142,710,liquid_bulk,gives_up,free,0.16009898464975048,18.462776185723687,maritime+waterways
AFR,3360,6142,461,liquid_bulk,gives_up,free,0.015549344369973683,0.0,maritime+waterways
AFR,3361,6142,445,liquid_bulk,gives_up,free,0.005151161404946203,92.88539843237076,maritime+waterways
AFR,3363,6142,1270,liquid_bulk,gives_up,free,0.0405718627843803,0.0,maritime+waterways
AFR,3364,6142,741,liquid_bulk,gives_up,free,0.10329573091660538,77.61936980158896,maritime+waterways
AFR,3365,6142,1153,liquid_bulk,gives_up,free,0.05439527326022975,68.86992302106785,maritime+waterways
AFR,3370,6142,1469,liquid_bulk,gives_up,free,0.15967253013693639,0.7027253406243322,maritime+waterways
AFR,3371,6142,197,liquid_bulk,gives_up,free,0.12667425817904365,51.77970370458033,maritime+waterways
AFR,3385,6142,1729,liquid_bulk,delivers_same,same,0.32295220385365786,70.0171579190455,maritime+waterways
AFR,3431,6142,928,liquid_bulk,gives_up,free,0.28829501452542394,7.368734645267233,maritime+waterways
AFR,3432,6142,1433,liquid_bulk,gives_up,free,0.21796838598375934,2.2992221798506205,maritime+waterways
AFR,3433,6142,710,liquid_bulk,gives_up,free,0.16009898464975048,18.462776185723687,maritime+waterways
AFR,3436,6142,461,liquid_bulk,gives_up,free,0.015549344369973683,0.0,maritime+waterways
AFR,3437,6142,445,liquid_bulk,gives_up,free,0.005151161404946203,92.88539843237076,maritime+waterways
AFR,3439,6142,1270,liquid_bulk,gives_up,free,0.0405718627843803,0.0,maritime+waterways
AFR,3440,6142,741,liquid_bulk,gives_up,free,0.10329573091660538,77.61936980158896,maritime+waterways
AFR,3441,6142,1153,liquid_bulk,gives_up,free,0.05439527326022975,68.86992302106785,maritime+waterways
AFR,3446,6142,1469,liquid_bulk,gives_up,free,0.15967253013693639,0.7027253406243322,maritime+waterways
AFR,3447,6142,197,liquid_bulk,gives_up,free,0.12667425817904365,51.77970370458033,maritime+waterways
AFR,3461,6142,1729,liquid_bulk,delivers_same,same,0.32295220385365786,70.0171579190455,maritime+waterways
AFR,5609,6142,797,dry_bulk,gives_up,free,0.17762279409945858,14.014913482462283,maritime+waterways
AFR,5610,6142,734,dry_bulk,gives_up,free,0.08985458484404907,8.156375702061142,maritime+waterways
AFR,5671,6142,733,dry_bulk,gives_up,free,0.17670324752410127,17.702405438601108,maritime+waterways
AFR,5752,6142,733,dry_bulk,gives_up,free,0.17670324752410127,17.702405438601108,maritime+waterways
AFR,5806,6142,733,dry_bulk,gives_up,free,0.17670324752410127,17.702405438601108,maritime+waterways
AFR,5833,6142,733,dry_bulk,gives_up,free,0.17670324752410127,17.702405438601108,maritime+waterways
AFR,5860,6142,733,dry_bulk,gives_up,free,0.17670324752410127,17.702405438601108,maritime+waterways
AFR,5914,6142,733,dry_bulk,gives_up,free,0.17670324752410127,17.702405438601108,maritime+waterways
AFR,6031,6142,734,dry_bulk,gives_up,free,0.08985458484404907,8.156375702061142,maritime+waterways
AFR,6297,6142,733,dry_bulk,gives_up,free,0.17670324752410127,17.702405438601108,maritime+waterways
AME,1,6168,1138,dry_bulk,gives_up,free,0.05576423287177468,37.643720883928026,maritime+waterways
AME,3,6168,1424,dry_bulk,gives_up,free,0.10549336345423344,0.0,maritime+waterways
AME,4,6168,820,dry_bulk,gives_up,free,0.05454327700468742,15.271361365704378,maritime+waterways
AME,5,6168,820,dry_bulk,gives_up,free,0.05454327700468742,15.271361365704378,maritime+waterways
AME,6,6168,1424,dry_bulk,gives_up,free,0.10549336345423344,0.0,maritime+waterways
AME,7,6168,209,dry_bulk,gives_up,free,0.05686785584919929,15.300461024379937,maritime+waterways
AME,8,6168,209,dry_bulk,gives_up,free,0.05686785584919929,15.300461024379937,maritime+waterways
AME,9,6168,1959,dry_bulk,gives_up,free,0.05738884492790497,10.8719557307726,maritime+waterways
AME,10,6168,209,dry_bulk,gives_up,free,0.05686785584919929,15.300461024379937,maritime+waterways
AME,20,6168,462,dry_bulk,gives_up,free,0.07846692223004426,37.41496581161871,maritime+waterways
AME,21,6168,2291,dry_bulk,gives_up,free,0.08009435962003186,19.62570480816665,maritime+waterways
AME,22,6168,128,dry_bulk,gives_up,free,0.08196995751431246,0.0,maritime+waterways
AME,23,6168,2074,dry_bulk,gives_up,free,0.08034537798567687,16.946013082987758,maritime+waterways
